"","Time","Status","Event.Data","File"
"2268","Feb 02, 2022 05:58:58 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2269","Feb 02, 2022 05:59:00 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2270","Feb 02, 2022 06:02:49 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2271","Feb 02, 2022 06:02:51 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2272","Feb 02, 2022 06:04:33 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2273","Feb 02, 2022 06:04:35 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2274","Feb 02, 2022 06:06:11 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2275","Feb 02, 2022 06:06:13 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2276","Feb 02, 2022 06:08:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2277","Feb 02, 2022 06:08:04 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2278","Feb 02, 2022 06:16:47 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2279","Feb 02, 2022 06:16:49 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2280","Feb 02, 2022 06:22:06 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2281","Feb 02, 2022 06:22:07 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2282","Feb 02, 2022 06:24:25 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2283","Feb 02, 2022 06:28:32 pm","Lunch","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2284","Feb 02, 2022 06:58:36 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2285","Feb 02, 2022 06:59:47 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2286","Feb 02, 2022 07:02:14 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2287","Feb 02, 2022 07:02:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2288","Feb 02, 2022 07:08:04 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: efa63171-6649-41f6-b6f4-16cb3d643390, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2289","Feb 02, 2022 07:08:04 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: efa63171-6649-41f6-b6f4-16cb3d643390, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2290","Feb 02, 2022 07:08:05 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: efa63171-6649-41f6-b6f4-16cb3d643390, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2291","Feb 02, 2022 07:08:10 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: efa63171-6649-41f6-b6f4-16cb3d643390, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2292","Feb 02, 2022 07:38:05 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: efa63171-6649-41f6-b6f4-16cb3d643390, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2293","Feb 02, 2022 07:38:07 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2294","Feb 02, 2022 07:42:06 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2295","Feb 02, 2022 07:44:38 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 445e1dc9-b8bd-44fb-a82c-5e8de9039e29, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2296","Feb 02, 2022 07:44:38 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 445e1dc9-b8bd-44fb-a82c-5e8de9039e29, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2297","Feb 02, 2022 07:44:39 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 445e1dc9-b8bd-44fb-a82c-5e8de9039e29, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2298","Feb 02, 2022 07:44:44 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 445e1dc9-b8bd-44fb-a82c-5e8de9039e29, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2299","Feb 02, 2022 08:45:21 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 445e1dc9-b8bd-44fb-a82c-5e8de9039e29, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2300","Feb 02, 2022 08:45:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2301","Feb 02, 2022 08:49:26 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2302","Feb 02, 2022 08:50:26 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2303","Feb 02, 2022 08:52:39 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2304","Feb 02, 2022 08:54:20 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2305","Feb 02, 2022 08:54:21 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2306","Feb 02, 2022 08:54:53 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2307","Feb 02, 2022 08:54:55 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2308","Feb 02, 2022 08:58:00 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2309","Feb 02, 2022 08:58:02 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2310","Feb 02, 2022 09:00:37 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb636a3d-a200-4f4d-b476-68ed658ee7c4, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2311","Feb 02, 2022 09:00:37 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb636a3d-a200-4f4d-b476-68ed658ee7c4, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2312","Feb 02, 2022 09:00:38 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb636a3d-a200-4f4d-b476-68ed658ee7c4, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2313","Feb 02, 2022 09:00:43 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: fb636a3d-a200-4f4d-b476-68ed658ee7c4, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2314","Feb 02, 2022 09:02:02 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: fb636a3d-a200-4f4d-b476-68ed658ee7c4, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2315","Feb 02, 2022 09:02:04 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2316","Feb 02, 2022 09:04:08 pm","Break","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2317","Feb 02, 2022 09:14:35 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2318","Feb 02, 2022 09:15:47 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2319","Feb 02, 2022 09:15:48 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2320","Feb 02, 2022 09:15:49 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2321","Feb 02, 2022 09:15:55 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2322","Feb 02, 2022 09:24:12 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2323","Feb 02, 2022 09:24:13 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2324","Feb 02, 2022 09:29:07 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2325","Feb 02, 2022 09:29:29 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2326","Feb 02, 2022 09:29:58 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2327","Feb 02, 2022 09:30:19 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2328","Feb 02, 2022 09:30:43 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2329","Feb 02, 2022 09:31:14 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2330","Feb 02, 2022 09:31:15 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2331","Feb 02, 2022 09:31:16 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2332","Feb 02, 2022 09:31:20 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2333","Feb 02, 2022 09:55:57 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2334","Feb 02, 2022 09:55:59 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2335","Feb 02, 2022 09:57:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2336","Feb 02, 2022 10:00:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2337","Feb 02, 2022 10:00:24 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2338","Feb 02, 2022 10:06:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2339","Feb 02, 2022 10:06:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2340","Feb 02, 2022 10:07:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2341","Feb 02, 2022 10:07:04 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2342","Feb 02, 2022 10:33:05 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2343","Feb 02, 2022 10:33:07 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2344","Feb 02, 2022 10:35:58 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2345","Feb 02, 2022 10:35:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2346","Feb 02, 2022 10:35:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2347","Feb 02, 2022 10:36:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2348","Feb 02, 2022 10:36:05 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2349","Feb 02, 2022 10:45:20 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2350","Feb 02, 2022 10:45:22 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2351","Feb 02, 2022 10:47:21 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2352","Feb 02, 2022 10:47:21 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2353","Feb 02, 2022 10:47:22 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2354","Feb 02, 2022 10:47:23 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2355","Feb 02, 2022 10:47:28 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2356","Feb 02, 2022 10:50:31 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2357","Feb 02, 2022 10:50:33 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2358","Feb 02, 2022 10:52:11 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2359","Feb 02, 2022 10:53:30 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2360","Feb 02, 2022 10:53:31 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2361","Feb 02, 2022 10:53:32 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2362","Feb 02, 2022 10:53:37 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2363","Feb 02, 2022 11:07:43 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2364","Feb 02, 2022 11:07:48 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2365","Feb 02, 2022 11:12:00 pm","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2366","Feb 11, 2022 12:00:36 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2367","Feb 03, 2022 12:01:46 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2368","Feb 04, 2022 12:01:03 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2369","Feb 05, 2022 12:00:19 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2370",NA,"",""," thomasmcdermott .csv"
"2371","Feb 07, 2022 03:02:20 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," thomasmcdermott .csv"
"2372","Feb 08, 2022 12:00:49 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2373","Feb 09, 2022 12:00:02 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2374","Feb 10, 2022 12:01:17 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2375","Feb 01, 2022 12:01:18 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," thomasmcdermott .csv"
"2376","Feb 02, 2022 12:00:29 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2377","Feb 02, 2022 03:00:08 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2378","Feb 02, 2022 03:00:12 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2379","Feb 02, 2022 03:00:12 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2380","Feb 02, 2022 03:00:13 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2381","Feb 02, 2022 03:00:18 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2382","Feb 02, 2022 03:06:58 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2383","Feb 02, 2022 03:07:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2384","Feb 02, 2022 03:07:18 pm","Calling Customer","category: OUTBOUND, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2385","Feb 02, 2022 03:07:21 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2386","Feb 02, 2022 03:07:45 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2387","Feb 02, 2022 03:07:46 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2388","Feb 02, 2022 03:09:06 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2389","Feb 02, 2022 03:14:14 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2390","Feb 02, 2022 03:14:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2391","Feb 02, 2022 03:16:01 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2392","Feb 02, 2022 03:16:02 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2393","Feb 02, 2022 03:18:02 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2394","Feb 02, 2022 03:18:04 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2395","Feb 02, 2022 03:21:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2396","Feb 02, 2022 03:21:25 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2397","Feb 02, 2022 03:24:18 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2398","Feb 02, 2022 03:24:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2399","Feb 02, 2022 03:27:47 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2400","Feb 02, 2022 03:27:49 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
"2401","Feb 02, 2022 03:33:14 pm","Non_Core_Work","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," yididyagebeyew .csv"
"2402","Feb 02, 2022 03:36:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," yididyagebeyew .csv"
